movieId,recommendedMovieId,hybrid_score,tmdb_rating
121,2972,0.494,7.146
121,3637,0.4925,7.353
121,2609,0.4923,7.383
121,2512,0.4916,7.505
121,1759,0.4875,7.485
121,3002,0.487,7.3
121,3514,0.4849,
121,4766,0.4841,7.162
121,4705,0.4822,6.815
122,507,0.3376,7.497
122,2735,0.3153,5.944
122,4396,0.3103,6.168
122,4262,0.2973,8.156
122,4359,0.2956,7.051
122,276,0.2933,6.393
122,22,0.291,6.475
122,293,0.2905,8.295
122,257,0.2898,6.26
122,408,0.289,7.15
123,85736,0.4563,7.506
123,757,0.4503,7.067
123,1419,0.4397,7.306
123,3819,0.4308,7.797
123,31545,0.4209,8.252
123,26003,0.4208,8.256
123,84716,0.4201,7.913
123,26713,0.4173,7.269
123,4708,0.4164,6.1
123,3736,0.4115,7.847
125,4765,0.4139,6.768
125,176,0.4027,7.195
125,3365,0.3728,7.693
125,1648,0.369,6.172
125,2926,0.362,6.811
125,2973,0.3618,7.423
125,3422,0.357,6.633
125,2551,0.3566,7.124
125,759,0.3543,7.111
125,1292,0.3523,7.595
126,146,0.4318,5.641
126,888,0.4222,6.187
126,219,0.4213,7.9
126,510,0.3872,6.762
126,189,0.3836,6.611
126,359,0.3805,6.3
126,201,0.3797,6.271
126,336,0.3796,5.9
126,243,0.3793,5.379
126,979,0.3791,4.583
128,7564,0.6474,7.727
128,8015,0.6212,6.892
128,7815,0.6189,6.67
128,2766,0.4928,5.263
128,4711,0.4732,5.85
128,6027,0.4342,6.89
128,3822,0.4278,7.013
128,4529,0.4232,7.215
128,5820,0.4103,6.915
128,6288,0.4016,6.297
129,3713,0.6379,7.654
129,3634,0.6347,7.341
129,3738,0.5658,6.607
129,2494,0.4829,7.4
129,3849,0.4826,7.047
129,341,0.4718,6.475
129,2385,0.465,5.147
129,3217,0.4631,7.187
129,2932,0.4626,7.466
129,3011,0.4451,7.569
132,540,0.2951,5.566
132,453,0.291,6.2
132,544,0.2744,5.902
132,415,0.2727,5.464
132,464,0.2723,6.491
132,274,0.271,5.409
132,294,0.27,6.119
132,350,0.2605,6.686
132,3731,0.2598,6.5
132,15,0.257,5.799
135,637,0.3815,5.893
135,653,0.3071,6.553
135,260,0.2912,8.205
135,802,0.2904,6.479
135,524,0.2885,7.336
135,104,0.2882,6.677
135,356,0.284,8.465
135,673,0.2838,6.809
135,3,0.2832,6.479
135,711,0.2819,5.575
137,1161,0.4446,7.0
137,731,0.4428,5.308
137,1150,0.3918,6.748
137,833,0.3565,5.507
137,650,0.3368,6.1
137,1056,0.2931,6.34
137,116,0.2927,7.6
137,613,0.2837,6.912
137,828,0.2644,5.3
137,742,0.251,5.9
140,628,0.3576,7.659
140,51884,0.3221,
140,17,0.3169,7.42
140,694,0.3141,6.937
140,802,0.3135,6.479
140,5409,0.313,6.398
140,2491,0.3107,5.461
140,668,0.3032,7.809
140,36,0.3006,7.326
140,46,0.2993,6.396
141,628,0.3829,7.659
141,32,0.382,7.606
141,17,0.3634,7.42
141,780,0.3575,6.909
141,318,0.3565,8.72
141,296,0.3531,8.484
141,1,0.3518,7.973
141,648,0.3505,7.025
141,260,0.3493,8.205
141,356,0.3492,8.465
144,155,0.4088,6.541
144,229,0.3821,7.066
144,1268,0.3622,7.05
144,408,0.3557,7.15
144,550,0.3489,6.386
144,4541,0.348,6.404
144,507,0.3471,7.497
144,1601,0.3359,6.416
144,4565,0.3341,5.996
144,4509,0.3317,6.463
145,6548,0.4419,6.657
145,6764,0.3664,6.449
145,589,0.3571,8.147
145,356,0.3529,8.465
145,1036,0.3429,7.811
145,16,0.3419,7.996
145,364,0.3411,8.254
145,296,0.3402,8.484
145,4085,0.3394,7.208
145,2000,0.3378,7.293
146,219,0.5055,7.9
146,510,0.4651,6.762
146,336,0.4612,5.9
146,189,0.4595,6.611
146,310,0.4595,5.635
146,201,0.4585,6.271
146,359,0.4583,6.3
146,775,0.4562,6.3
146,243,0.4548,5.379
146,979,0.4541,4.583
147,47423,0.3829,6.645
147,6436,0.3667,7.133
147,1611,0.3537,7.058
147,6974,0.3495,6.314
147,1103,0.3459,7.5
147,30848,0.3401,6.8
147,47894,0.3392,7.331
147,175,0.3386,6.891
147,321,0.3341,7.012
147,39231,0.3327,6.187
148,496,0.622,7.122
148,178,0.6103,5.8
148,668,0.5635,7.809
148,269,0.4761,6.6
148,99,0.4706,6.733
148,581,0.4346,7.186
148,299,0.4274,6.24
148,347,0.4271,7.103
148,155,0.4236,6.541
148,283,0.4152,6.323
149,2068,0.6551,7.78
149,3637,0.639,7.353
149,2512,0.6381,7.505
149,4766,0.6352,7.162
149,1759,0.634,7.485
149,3002,0.6334,7.3
149,3514,0.6326,
149,2972,0.6314,7.146
149,320,0.6312,6.425
149,495,0.6295,6.6
150,356,0.5124,8.465
150,318,0.4912,8.72
150,480,0.4863,7.968
150,110,0.4709,7.944
150,296,0.4684,8.484
150,457,0.466,7.478
150,590,0.4652,7.8
150,593,0.4541,8.345
150,589,0.4538,8.147
150,527,0.4478,8.569
151,110,0.3721,7.944
151,266,0.3659,7.384
151,553,0.3621,7.585
151,527,0.3579,8.569
151,457,0.3404,7.478
151,230,0.3391,7.264
151,17,0.3391,7.42
151,593,0.3315,8.345
151,590,0.3308,7.8
151,356,0.3307,8.465
152,2740,0.5588,6.006
152,1331,0.5499,5.693
152,3021,0.548,5.868
152,2982,0.5479,5.7
152,1980,0.5299,5.481
152,2655,0.5289,4.9
152,1325,0.5174,4.301
152,1328,0.4764,4.012
152,1987,0.467,5.723
152,1978,0.447,5.272
153,592,0.5467,7.232
153,380,0.4639,7.094
153,590,0.4572,7.8
153,480,0.4501,7.968
153,588,0.4481,7.653
153,364,0.4468,8.254
153,165,0.4429,7.279
153,110,0.4394,7.944
153,595,0.4372,7.727
153,296,0.4348,8.484
154,1251,0.4535,8.096
154,3089,0.4254,8.171
154,4914,0.4079,7.491
154,7089,0.4,7.874
154,3224,0.3879,8.213
154,946,0.3851,7.803
154,3134,0.3849,7.856
154,948,0.3792,7.605
154,4278,0.3778,6.887
154,922,0.3774,8.277
155,148,0.4239,6.562
155,496,0.4227,7.122
155,178,0.411,5.8
155,668,0.4036,7.809
155,144,0.4014,6.054
155,211,0.3625,6.452
155,229,0.3558,7.066
155,175,0.3547,6.891
155,178061,0.3545,7.47
155,57499,0.3509,
156,4395,0.5138,8.087
156,645,0.5075,6.972
156,8456,0.5036,8.172
156,32649,0.5035,8.048
156,31309,0.4957,7.997
156,3808,0.4892,7.823
156,5849,0.4847,7.622
156,31973,0.4807,7.618
156,25805,0.4805,7.5
156,27627,0.4795,7.726
157,30848,0.4182,6.8
157,3909,0.4096,6.062
157,3581,0.4017,6.812
157,2899,0.3982,6.194
157,1804,0.3912,6.1
157,1445,0.391,4.475
157,4147,0.3891,5.913
157,4847,0.3843,6.194
157,5073,0.3831,7.09
157,3179,0.3746,7.313
158,364,0.4286,8.254
158,60,0.409,6.467
158,2,0.3924,7.245
158,48,0.389,6.912
158,551,0.3852,7.831
158,588,0.3799,7.653
158,367,0.3706,6.986
158,317,0.3702,6.519
158,595,0.3656,7.727
158,553,0.3653,7.585
159,8724,0.3906,7.719
159,78836,0.3892,7.3
159,27186,0.3783,7.352
159,8748,0.3757,7.4
159,27722,0.3734,7.127
159,109968,0.3692,7.371
159,118880,0.3654,6.815
159,95873,0.3623,7.124
159,133802,0.3565,6.694
159,101741,0.3556,6.624
160,364,0.3909,8.254
160,253,0.3882,7.389
160,316,0.3877,7.018
160,480,0.3852,7.968
160,165,0.3757,7.279
160,208,0.3751,6.228
160,317,0.3631,6.519
160,380,0.3621,7.094
160,47,0.3609,8.382
160,2,0.3585,7.245
161,349,0.4701,6.638
161,457,0.4631,7.478
161,590,0.4601,7.8
161,380,0.446,7.094
161,454,0.4361,6.74
161,434,0.4346,6.515
161,165,0.4321,7.279
161,150,0.4308,7.457
161,292,0.4294,6.564
161,110,0.4246,7.944
162,1914,0.4207,6.787
162,3424,0.4129,7.766
162,3038,0.3999,7.607
162,215,0.3914,7.973
162,2935,0.3843,7.251
162,3983,0.3745,6.865
162,1189,0.3736,7.644
162,348,0.37,7.087
162,176,0.3689,7.195
162,4235,0.3685,7.638
163,3267,0.4021,6.753
163,6,0.4007,7.934
163,293,0.399,8.295
163,296,0.3925,8.484
163,47,0.3907,8.382
163,555,0.3787,7.538
163,593,0.3712,8.345
163,353,0.3688,7.519
163,110,0.3673,7.944
163,1089,0.366,8.114
164,3557,0.3756,
164,3197,0.3598,5.855
164,214,0.3574,7.352
164,1218,0.3567,7.587
164,1191,0.3516,6.2
164,3706,0.3467,7.126
164,326,0.3409,8.066
164,1189,0.3402,7.644
164,369,0.3382,5.851
164,331,0.3356,6.118
165,380,0.4679,7.094
165,377,0.4608,7.152
165,589,0.4554,8.147
165,364,0.455,8.254
165,457,0.4528,7.478
165,296,0.4498,8.484
165,480,0.4453,7.968
165,588,0.4444,7.653
165,592,0.4429,7.232
165,356,0.4406,8.465
166,1922,0.5986,5.833
166,4780,0.5939,6.244
166,3539,0.5936,
166,4312,0.589,7.395
166,2271,0.5808,5.9
166,2068,0.5413,7.78
166,1484,0.5362,6.548
166,1816,0.5338,5.3
166,3637,0.529,7.353
166,4773,0.5283,6.455
168,553,0.3819,7.585
168,266,0.3724,7.384
168,552,0.3613,6.396
168,277,0.3453,6.754
168,110,0.3419,7.944
168,590,0.3412,7.8
168,318,0.3359,8.72
168,276,0.3347,6.393
168,368,0.3308,6.901
168,207,0.3297,7.374
169,64695,0.3701,7.556
169,116724,0.3521,7.419
169,455,0.3485,6.195
169,27251,0.3343,
169,58297,0.3333,
169,164367,0.3332,6.576
169,134775,0.3293,6.4
169,116529,0.3274,6.379
169,85261,0.3254,5.959
169,36289,0.3222,6.016
170,4344,0.3681,6.264
170,4052,0.3383,6.049
170,2126,0.332,6.2
170,10,0.3307,6.9
170,293,0.3304,8.295
170,1196,0.3297,8.393
170,2571,0.326,8.245
170,442,0.3203,6.75
170,47,0.3195,8.382
170,2617,0.319,6.97
171,219,0.3449,7.9
171,3446,0.3332,
171,2102,0.3213,7.299
171,3628,0.3052,6.241
171,472,0.3,5.571
171,3643,0.2864,6.302
171,106,0.2799,6.264
171,510,0.2794,6.762
171,4260,0.279,7.929
171,3851,0.2774,7.882
172,173,0.3803,5.855
172,442,0.3801,6.75
172,589,0.3673,8.147
172,485,0.3659,6.477
172,293,0.3568,8.295
172,296,0.3522,8.484
172,480,0.3471,7.968
172,1200,0.3459,7.962
172,1240,0.342,7.681
172,47,0.3414,8.382
173,442,0.4387,6.75
173,367,0.3827,6.986
173,592,0.3802,7.232
173,589,0.3798,8.147
173,172,0.3794,5.8
173,165,0.3791,7.279
173,364,0.3764,8.254
173,353,0.3738,7.519
173,44,0.3625,5.886
173,110,0.361,7.944
174,542,0.4648,6.056
174,374,0.4364,
174,502,0.4202,5.406
174,8,0.4134,5.304
174,276,0.4019,6.393
174,271,0.3798,6.5
174,575,0.3742,6.808
174,484,0.3623,6.129
174,328,0.3568,6.883
174,217,0.3552,5.2
175,147,0.3572,7.396
175,1611,0.3439,7.058
175,155,0.3425,6.541
175,2726,0.3405,7.642
175,431,0.3341,7.83
175,111,0.3267,8.126
175,1213,0.3265,8.452
175,1464,0.326,7.538
175,1498,0.3253,6.313
175,2488,0.3246,7.449
176,125,0.3775,6.2
176,162,0.3761,7.522
176,348,0.3726,7.087
176,1051,0.3701,6.889
176,4765,0.3621,6.768
176,3019,0.3604,7.086
176,290,0.3446,7.383
176,215,0.3442,7.973
176,2551,0.3394,7.124
176,1208,0.3376,8.267
177,4437,0.4011,7.471
177,7040,0.3782,7.133
177,6371,0.36,6.698
177,117,0.3568,6.664
177,285,0.354,5.1
177,311,0.354,5.111
177,2661,0.3509,6.339
177,4496,0.3506,6.316
177,636,0.3475,4.313
177,220,0.3472,6.105
178,496,0.6256,7.122
178,148,0.6171,6.562
178,668,0.5634,7.809
178,269,0.4707,6.6
178,99,0.4706,6.733
178,581,0.4386,7.186
178,347,0.4213,7.103
178,155,0.4175,6.541
178,299,0.417,6.24
178,283,0.413,6.323
179,176423,0.6019,7.642
179,180045,0.5899,7.148
179,4818,0.5854,5.25
179,51694,0.5854,
179,25834,0.585,7.419
179,154358,0.5837,7.422
179,56908,0.5805,
179,4451,0.5772,6.304
179,4475,0.5756,7.06
179,46559,0.5742,6.887
180,3052,0.4083,6.93
180,223,0.3935,7.375
180,4734,0.3853,6.433
180,6283,0.3669,7.723
180,1639,0.3601,6.758
180,3253,0.3584,6.7
180,8784,0.3579,7.1
180,2502,0.3536,7.373
180,54503,0.3534,7.263
180,2700,0.3502,7.283
181,79274,0.4133,7.758
181,27311,0.4023,7.3
181,1495,0.3839,5.8
181,328,0.3698,6.883
181,366,0.367,6.459
181,169982,0.3624,6.252
181,152173,0.3613,8.2
181,32456,0.3551,7.171
181,3054,0.3533,6.95
181,2042,0.3514,6.211
183,2848,0.5369,7.381
183,4500,0.5267,7.0
183,4927,0.5228,6.7
183,2894,0.5162,6.0
183,4717,0.5084,5.905
183,5980,0.4602,6.951
183,5033,0.4489,6.064
183,4523,0.4375,6.574
183,117,0.4238,6.664
183,4263,0.4235,7.5
184,2068,0.5582,7.78
184,3637,0.5408,7.353
184,2512,0.5398,7.505
184,149,0.5386,6.1
184,3002,0.5352,7.3
184,1759,0.5339,7.485
184,2972,0.5312,7.146
184,4766,0.5304,7.162
184,108,0.5303,7.778
184,2727,0.5292,6.4
185,380,0.4388,7.094
185,457,0.4371,7.478
185,480,0.4369,7.968
185,590,0.4311,7.8
185,165,0.4291,7.279
185,364,0.4238,8.254
185,150,0.4216,7.457
185,110,0.4214,7.944
185,339,0.4211,7.024
185,161,0.4203,7.185
186,237,0.3656,6.3
186,364,0.3477,8.254
186,595,0.3404,7.727
186,380,0.332,7.094
186,356,0.3318,8.465
186,339,0.3275,7.024
186,296,0.3251,8.484
186,588,0.3247,7.653
186,236,0.3237,6.474
186,22,0.3215,6.475
187,1397,0.5063,7.165
187,3577,0.4639,6.035
187,2256,0.4577,4.9
187,1332,0.4426,6.0
187,6184,0.4392,6.5
187,3678,0.439,7.2
187,633,0.4181,6.0
187,3442,0.4146,
187,790,0.4128,6.214
187,3395,0.4122,5.5
188,3053,0.3578,6.418
188,448,0.3566,6.911
188,2097,0.3544,6.443
188,4275,0.353,6.047
188,5668,0.3507,7.031
188,1609,0.3506,6.664
188,4849,0.3469,6.493
188,6062,0.3407,7.049
188,241,0.3406,7.085
188,2766,0.3378,5.263
189,219,0.6527,7.9
189,510,0.6273,6.762
189,359,0.6205,6.3
189,243,0.6178,5.379
189,201,0.6146,6.271
189,336,0.6125,5.9
189,775,0.6116,6.3
189,979,0.6111,4.583
189,310,0.6058,5.635
189,254,0.6039,5.117
190,30,0.5227,6.8
190,2848,0.4959,7.381
190,4500,0.4871,7.0
190,4927,0.4819,6.7
190,2894,0.4771,6.0
190,4717,0.4638,5.905
190,1875,0.4614,6.176
190,3129,0.451,6.789
190,3158,0.4486,6.925
190,1406,0.4422,7.282
191,667,0.3895,5.458
191,27,0.373,6.869
191,358,0.3589,6.317
191,280,0.3406,7.155
191,209,0.3369,5.106
191,31,0.3305,6.958
191,352,0.3282,6.8
191,24,0.3277,7.006
191,165549,0.325,7.6
191,178061,0.3113,7.47
193,553,0.3111,7.585
193,47,0.3087,8.382
193,296,0.3075,8.484
193,16,0.2984,7.996
193,508,0.2977,7.717
193,364,0.2966,8.254
193,590,0.2964,7.8
193,110,0.2951,7.944
193,593,0.2924,8.345
193,318,0.2909,8.72
194,1280,0.435,7.918
194,307,0.3784,7.63
194,1279,0.3748,7.521
194,3158,0.3743,6.925
194,1227,0.372,8.382
194,306,0.3651,7.904
194,1176,0.365,7.491
194,6001,0.3619,7.784
194,308,0.3611,7.447
194,5304,0.3596,8.013
195,289,0.4109,6.725
195,207,0.4063,7.374
195,279,0.4001,7.405
195,274,0.3994,5.409
195,270,0.3811,5.4
195,468,0.3764,6.323
195,361,0.3655,6.72
195,276,0.3501,6.393
195,381,0.348,6.604
195,219,0.3449,7.9
196,480,0.3878,7.968
196,589,0.3758,8.147
196,364,0.3698,8.254
196,553,0.3646,7.585
196,368,0.3636,6.901
196,592,0.3582,7.232
196,442,0.3568,6.75
196,316,0.3528,7.018
196,253,0.3474,7.389
196,380,0.3452,7.094
198,431,0.3914,7.83
198,6,0.3799,7.934
198,16,0.361,7.996
198,1306,0.359,6.726
198,2691,0.3566,8.241
198,296,0.3414,8.484
198,1204,0.3364,7.997
198,1221,0.3359,8.571
198,47,0.3318,8.382
198,353,0.3297,7.519
199,4433,0.5271,6.956
199,2929,0.5268,6.874
199,3475,0.5244,
199,1413,0.5211,6.647
199,4024,0.5017,6.244
199,2844,0.4926,5.491
199,4589,0.4779,6.677
199,3135,0.4773,6.824
199,1946,0.4697,7.458
199,2066,0.4622,7.655
201,219,0.666,7.9
201,359,0.624,6.3
201,510,0.6224,6.762
201,189,0.6183,6.611
201,336,0.6158,5.9
201,243,0.6137,5.379
201,775,0.6116,6.3
201,979,0.6116,4.583
201,254,0.6057,5.117
201,310,0.605,5.635
202,8456,0.6703,8.172
202,32649,0.6694,8.048
202,4395,0.6661,8.087
202,31309,0.6624,7.997
202,6644,0.6614,7.475
202,27627,0.6579,7.726
202,3808,0.6572,7.823
202,5849,0.6526,7.622
202,25805,0.6487,7.5
202,4840,0.648,7.212
203,218,0.346,6.397
203,318,0.3188,8.72
203,337,0.3056,7.662
203,551,0.3027,7.831
203,364,0.3007,8.254
203,410,0.2944,6.971
203,500,0.2922,7.198
203,356,0.288,8.465
203,508,0.2843,7.717
203,42725,0.2836,6.532
204,315,0.3635,5.93
204,1385,0.3558,6.308
204,442,0.3517,6.75
204,165,0.3405,7.279
204,364,0.3335,8.254
204,589,0.322,8.147
204,434,0.3161,6.515
204,593,0.3156,8.345
204,377,0.3118,7.152
204,480,0.3115,7.968
205,121,0.4159,7.222
205,835,0.4088,5.99
205,1922,0.3795,5.833
205,4312,0.3779,7.395
205,3539,0.3743,
205,2068,0.3733,7.78
205,4780,0.3709,6.244
205,166,0.3656,6.537
205,2271,0.3635,5.9
205,2779,0.3625,6.6
206,108,0.641,7.778
206,2068,0.6021,7.78
206,3002,0.5934,7.3
206,3637,0.5856,7.353
206,2512,0.5846,7.505
206,1759,0.5807,7.485
206,1310,0.5794,7.422
206,1514,0.5786,6.681
206,2972,0.578,7.146
206,4766,0.5771,7.162
207,195,0.3566,5.635
207,1735,0.3385,6.6
207,266,0.332,7.384
207,279,0.3275,7.405
207,280,0.3254,7.155
207,222,0.3227,6.25
207,7010,0.3224,6.992
207,41571,0.3175,7.638
207,274,0.3168,5.409
207,261,0.3153,7.275
208,480,0.4522,7.968
208,110,0.4481,7.944
208,316,0.4313,7.018
208,380,0.4302,7.094
208,364,0.4299,8.254
208,590,0.4295,7.8
208,457,0.4244,7.478
208,292,0.4222,6.564
208,47,0.4221,8.382
208,253,0.4198,7.389
209,352,0.5463,6.8
209,179,0.541,5.167
209,6851,0.5409,6.281
209,5688,0.5387,6.327
209,5521,0.5378,6.5
209,7193,0.5306,6.121
209,4617,0.5297,6.4
209,2552,0.525,5.725
209,6631,0.5246,5.92
209,6670,0.5238,5.28
210,458,0.55,6.3
210,352,0.5265,6.8
210,209,0.5178,5.106
210,6185,0.4878,6.251
210,219,0.4772,7.9
210,42730,0.476,7.421
210,848,0.4717,6.463
210,5256,0.4573,6.271
210,179,0.4561,5.167
210,5611,0.4515,6.632
211,8010,0.4346,7.475
211,62799,0.4332,7.133
211,2358,0.4302,7.169
211,4251,0.426,6.794
211,33558,0.4259,6.972
211,4772,0.4235,7.044
211,51471,0.4202,
211,59018,0.4202,
211,60735,0.4199,
211,26901,0.4199,6.761
212,219,0.5149,7.9
212,510,0.4842,6.762
212,979,0.4823,4.583
212,867,0.482,5.247
212,189,0.4794,6.611
212,359,0.4783,6.3
212,775,0.4759,6.3
212,201,0.475,6.271
212,336,0.4746,5.9
212,243,0.4718,5.379
213,118896,0.3979,8.205
213,117444,0.3925,7.994
213,179133,0.3906,7.984
213,5373,0.3885,7.914
213,95311,0.3869,7.791
213,26150,0.3853,7.961
213,143511,0.3849,8.429
213,32892,0.384,7.827
213,102666,0.3823,7.892
213,4325,0.3813,7.93
214,331,0.6176,6.118
214,369,0.6099,5.851
214,326,0.5584,8.066
214,2068,0.5092,7.78
214,2512,0.5,7.505
214,3637,0.4923,7.353
214,2972,0.4899,7.146
214,4766,0.4878,7.162
214,1759,0.4874,7.485
214,3002,0.487,7.3
215,8638,0.538,7.811
215,3246,0.3681,7.553
215,3365,0.3636,7.693
215,412,0.3626,7.0
215,162,0.3622,7.522
215,1225,0.3617,8.023
215,308,0.3607,7.447
215,2575,0.3595,6.859
215,100714,0.3578,7.498
215,3629,0.3544,7.967
216,333,0.428,6.801
216,104,0.4257,6.677
216,2694,0.3774,6.492
216,180,0.3576,6.756
216,2005,0.3569,7.515
216,364,0.3506,8.254
216,551,0.35,7.831
216,356,0.3465,8.465
216,231,0.3395,6.657
216,1777,0.3373,6.771
217,271,0.5064,6.5
217,484,0.477,6.129
217,343,0.4582,5.4
217,238,0.4372,6.198
217,102,0.4087,4.047
217,631,0.3979,6.017
217,502,0.3877,5.406
217,8,0.3865,5.304
217,219,0.3793,7.9
217,981,0.3718,4.417
218,203,0.3758,7.367
218,371,0.3531,
218,477,0.3374,7.057
218,314,0.3369,6.734
218,508,0.3366,7.717
218,281,0.3364,6.891
218,350,0.3363,6.686
218,22,0.3311,6.475
218,544,0.3298,5.902
218,257,0.3048,6.26
219,201,0.6262,6.271
219,510,0.6246,6.762
219,189,0.6165,6.611
219,359,0.616,6.3
219,979,0.6147,4.583
219,243,0.614,5.379
219,336,0.6131,5.9
219,775,0.6116,6.3
219,254,0.6072,5.117
219,310,0.605,5.635
220,117,0.6177,6.664
220,311,0.6172,5.111
220,285,0.6149,5.1
220,636,0.6085,4.313
220,611,0.4542,5.285
220,183,0.4171,6.488
220,184,0.4116,5.7
220,366,0.3438,6.459
220,177,0.3427,6.0
220,606,0.3339,5.464
222,261,0.3601,7.275
222,207,0.3552,7.374
222,1006,0.3271,5.996
222,5994,0.3143,6.9
222,280,0.3117,7.155
222,8119,0.3101,7.338
222,41527,0.3082,6.886
222,279,0.3081,7.405
222,6216,0.3073,7.073
222,4126,0.3062,6.413
223,296,0.4388,8.484
223,1732,0.4042,7.84
223,47,0.4004,8.382
223,593,0.3939,8.345
223,318,0.3931,8.72
223,2959,0.3921,8.438
223,1213,0.3913,8.452
223,1136,0.391,7.802
223,1270,0.3899,8.325
223,1265,0.3843,7.628
224,337,0.3877,7.662
224,497,0.3747,6.951
224,265,0.3691,7.282
224,357,0.3676,6.774
224,17,0.361,7.42
224,296,0.3532,8.484
224,590,0.3512,7.8
224,272,0.3488,6.803
224,21,0.3453,6.505
224,235,0.3451,7.483
225,292,0.4215,6.564
225,161,0.4043,7.185
225,349,0.3961,6.638
225,454,0.3872,6.74
225,380,0.3802,7.094
225,165,0.3763,7.279
225,434,0.3757,6.515
225,590,0.3713,7.8
225,150,0.3707,7.457
225,253,0.3697,7.389
227,257,0.369,6.26
227,276,0.3343,6.393
227,442,0.3169,6.75
227,165,0.3149,7.279
227,434,0.3103,6.515
227,315,0.3063,5.93
227,420,0.3045,5.9
227,364,0.304,8.254
227,161,0.3001,7.185
227,225,0.2959,6.247
228,312,0.4414,5.296
228,685,0.4098,6.311
228,121,0.3656,7.222
228,281,0.3644,6.891
228,416,0.3106,5.368
228,259,0.2949,5.703
228,205,0.2939,6.125
228,146,0.2853,5.641
228,337,0.2775,7.662
228,491,0.273,6.55
229,496,0.393,7.122
229,148,0.3861,6.562
229,178,0.3793,5.8
229,668,0.3743,7.809
229,8456,0.3633,8.172
229,1055,0.3605,4.981
229,144,0.3589,6.054
229,4395,0.3543,8.087
229,32649,0.3535,8.048
229,347,0.3528,7.103
230,347,0.3763,7.103
230,312,0.3679,5.296
230,475,0.3654,7.892
230,477,0.3617,7.057
230,281,0.3561,6.891
230,371,0.3446,
230,491,0.3415,6.55
230,337,0.3371,7.662
230,266,0.3349,7.384
230,36,0.3347,7.326
231,344,0.4681,6.58
231,364,0.4439,8.254
231,47,0.442,8.382
231,296,0.4371,8.484
231,356,0.4349,8.465
231,165,0.4321,7.279
231,588,0.4298,7.653
231,480,0.4248,7.968
231,380,0.4158,7.094
231,318,0.4156,8.72
232,1280,0.4488,7.918
232,1185,0.4435,7.525
232,446,0.43,7.896
232,4424,0.4111,6.931
232,948,0.4032,7.605
232,1701,0.3998,7.257
232,2073,0.3993,6.7
232,1296,0.399,6.95
232,2177,0.3897,6.772
232,2203,0.3892,7.496
233,5075,0.3876,5.731
233,1484,0.3832,6.548
233,4312,0.3581,7.395
233,599,0.356,7.582
233,574,0.3552,5.717
233,4380,0.3517,6.951
233,2425,0.3504,6.709
233,30,0.3487,6.8
233,4780,0.3479,6.244
233,3783,0.3475,6.739
234,276,0.3401,6.393
234,195,0.3371,5.635
234,218,0.3246,6.397
234,237,0.3199,6.3
234,3259,0.3165,6.8
234,537,0.3029,5.623
234,477,0.3025,7.057
234,168,0.3012,6.107
234,3120,0.2984,6.031
234,415,0.2973,5.464
235,296,0.4027,8.484
235,111,0.3858,8.126
235,904,0.3796,8.338
235,1234,0.3749,8.015
235,593,0.3706,8.345
235,1219,0.3695,8.414
235,431,0.3693,7.83
235,551,0.3688,7.831
235,300,0.3682,7.249
235,21,0.3678,6.505
236,252,0.3805,6.023
236,339,0.3695,7.024
236,590,0.3687,7.8
236,587,0.3671,7.233
236,237,0.3653,6.3
236,266,0.3559,7.384
236,380,0.3512,7.094
236,282,0.35,6.548
236,597,0.3492,7.448
236,539,0.3471,6.7
237,236,0.368,6.474
237,508,0.3458,7.717
237,186,0.3448,5.727
237,261,0.3338,7.275
237,590,0.3175,7.8
237,440,0.3134,
237,342,0.3101,6.8
237,539,0.3084,6.7
237,595,0.308,7.727
237,282,0.3079,6.548
238,484,0.5477,6.129
238,217,0.4144,5.2
238,102,0.412,4.047
238,271,0.4102,6.5
238,325,0.3969,5.471
238,2876,0.3727,6.464
238,2032,0.3707,5.544
238,343,0.3576,5.4
238,57,0.3497,6.245
238,828,0.3478,5.3
239,709,0.3484,6.734
239,60979,0.3421,6.721
239,551,0.3359,7.831
239,313,0.3324,6.596
239,13,0.3323,7.306
239,1907,0.331,7.901
239,4016,0.3239,7.56
239,6297,0.3194,6.906
239,364,0.3182,8.254
239,262,0.3168,7.614
240,219,0.4573,7.9
240,510,0.4304,6.762
240,189,0.4211,6.611
240,3958,0.421,6.538
240,359,0.4199,6.3
240,201,0.4175,6.271
240,336,0.4171,5.9
240,775,0.4162,6.3
240,979,0.4157,4.583
240,254,0.4139,5.117
241,2737,0.605,5.7
241,695,0.4609,5.7
241,3109,0.3981,6.356
241,1975,0.3841,6.2
241,2097,0.3834,6.443
241,949,0.3607,7.537
241,891,0.3575,5.154
241,798,0.3552,6.125
241,3017,0.3527,6.257
241,366,0.3445,6.459
242,3725,0.467,6.877
242,3138,0.4575,6.297
242,4965,0.4488,5.537
242,5460,0.4259,6.777
242,1277,0.4189,7.317
242,5417,0.4127,6.872
242,1900,0.4082,7.903
242,4488,0.4073,6.503
242,2147,0.4052,5.277
242,5471,0.4018,5.671
243,219,0.6581,7.9
243,189,0.6256,6.611
243,510,0.6221,6.762
243,201,0.6179,6.271
243,359,0.6165,6.3
243,336,0.6125,5.9
243,775,0.6116,6.3
243,979,0.6111,4.583
243,310,0.6062,5.635
243,254,0.6039,5.117
246,953,0.3464,8.28
246,235,0.336,7.483
246,508,0.3353,7.717
246,194,0.3335,7.2
246,1299,0.3321,7.462
246,527,0.3299,8.569
