movieId,title_clean,year,genres,genres_clean,tags_clean,tmdb_rating,tmdb_vote_count,tmdb_weighted_rating,imdbId,tmdbId
267,Major Payne,1995,Comedy,Comedy,,6.462,892.0,6.4720272971996,110443,11008.0
269,My Crazy Life (Mi vida loca),1993,Drama,Drama,,6.6,36.0,6.542241630893159,107566,32325.0
270,Love Affair,1994,Drama|Romance,Drama Romance,,5.4,62.0,6.209372761472053,110391,43742.0
271,Losing Isaiah,1995,Drama,Drama,,6.5,105.0,6.517376468558702,113691,28313.0
272,"Madness of King George, The",1994,Comedy|Drama,Comedy Drama,england mental illness,6.803,256.0,6.698839309352008,110428,11318.0
273,Mary Shelley's Frankenstein (Frankenstein),1994,Drama|Horror|Sci-Fi,Drama Horror Sci-Fi,gothic,6.446,1360.0,6.454589739461028,109836,3036.0
274,Man of the House,1995,Comedy,Comedy,,5.409,187.0,5.920161728960405,113755,40490.0
275,Mixed Nuts,1994,Comedy,Comedy,,5.381,219.0,5.860350092453138,110538,24070.0
276,Milk Money,1994,Comedy|Romance,Comedy Romance,,6.393,305.0,6.43921565965883,110516,8986.0
277,Miracle on 34th Street,1994,Drama,Drama,christmas,6.754,1147.0,6.726909995983419,110527,10510.0
278,Miami Rhapsody,1995,Comedy,Comedy,,5.32,61.0,6.190700159460457,113808,17402.0
279,My Family,1995,Drama,Drama,in netflix queue,7.405,84.0,6.834326285321078,113896,38722.0
280,Murder in the First,1995,Drama|Thriller,Drama Thriller,prison,7.155,608.0,7.026526319950824,113870,8438.0
281,Nobody's Fool,1994,Comedy|Drama|Romance,Comedy Drama Romance,,6.891,341.0,6.776874768599155,110684,11593.0
282,Nell,1994,Drama,Drama,disability twins,6.548,545.0,6.543750191969202,110638,1945.0
283,New Jersey Drive,1995,Crime|Drama,Crime Drama,,6.323,48.0,6.480764072011608,113967,39310.0
284,New York Cop (Nyû Yôku no koppu),1993,Action|Crime,Action Crime,,3.8,10.0,6.365584639295686,117169,109560.0
285,Beyond Bedlam,1993,Drama|Horror,Drama Horror,,5.1,10.0,6.443428950672931,106402,56428.0
287,Nina Takes a Lover,1994,Comedy|Romance,Comedy Romance,,5.567,15.0,6.445102527688253,110671,131957.0
288,Natural Born Killers,1994,Action|Crime|Thriller,Action Crime Thriller,brutality controversial dark comedy psychedelic satire stylized,7.054,3780.0,7.033063915357475,110632,241.0
289,Only You,1994,Comedy|Romance,Comedy Romance,,6.725,572.0,6.682788250702853,110737,9058.0
290,Once Were Warriors,1994,Crime|Drama,Crime Drama,in netflix queue,7.383,489.0,7.175448351025355,110729,527.0
291,Poison Ivy II,1996,Drama|Thriller,Drama Thriller,,4.723,146.0,5.658780972813134,114151,18220.0
292,Outbreak,1995,Action|Drama|Sci-Fi|Thriller,Action Drama Sci-Fi Thriller,,6.564,2470.0,6.561908121340838,114069,6950.0
293,Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,action assassin assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hit men hitman humorous imdb top 250 jean reno lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique,8.295,16071.0,8.277914569556469,110413,101.0
294,"Perez Family, The",1995,Comedy|Romance,Comedy Romance,,6.119,42.0,6.442465501318489,114113,63020.0
295,"Pyromaniac's Love Story, A",1995,Comedy|Romance,Comedy Romance,,5.25,16.0,6.410708871458842,114210,2307.0
296,Pulp Fiction,1994,Comedy|Crime|Drama|Thriller,Comedy Crime Drama Thriller,1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns harvey keitel heroin highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quentin tarantino quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense tarantino thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty,8.484,30160.0,8.473875800203265,110912,680.0
298,Pushing Hands (Tui shou),1992,Drama,Drama,,7.3,88.0,6.8059291214791,105652,25296.0
299,Priest,1994,Drama,Drama,,6.24,148.0,6.388762736925835,110889,40156.0
300,Quiz Show,1994,Drama,Drama,tv,7.249,985.0,7.150015441998581,110932,11450.0
301,Picture Bride (Bijo photo),1994,Drama|Romance,Drama Romance,,6.5,25.0,6.525014476716372,114129,30304.0
302,"Queen Margot (Reine Margot, La)",1994,Drama|Romance,Drama Romance,,7.2,421.0,7.0177381224262625,110963,10452.0
303,"Quick and the Dead, The",1995,Action|Thriller|Western,Action Thriller Western,,6.547,1943.0,6.545654111791609,114214,12106.0
304,Roommates,1995,Comedy|Drama,Comedy Drama,,5.823,31.0,6.412583163629679,114296,161495.0
305,Ready to Wear (Pret-A-Porter),1994,Comedy,Comedy,,5.2,229.0,5.740550867260051,110907,3586.0
306,Three Colors: Red (Trois couleurs: Rouge),1994,Drama,Drama,,7.904,1542.0,7.776939749712995,111495,110.0
307,Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,Drama,death,7.63,1890.0,7.545555757089585,108394,108.0
308,Three Colors: White (Trzy kolory: Bialy),1994,Comedy|Drama,Comedy Drama,cynical marriage,7.447,1320.0,7.34941952252023,111507,109.0
310,Rent-a-Kid,1995,Comedy,Comedy,,5.635,78.0,6.232266530903743,114268,36357.0
311,Relative Fear,1994,Horror|Thriller,Horror Thriller,,5.111,9.0,6.452118281701082,110965,92769.0
312,Stuart Saves His Family,1995,Comedy,Comedy,,5.296,27.0,6.348068667186846,114571,28033.0
313,"Swan Princess, The",1994,Animation|Children,Animation Children,,6.596,1022.0,6.587077722444767,111333,22586.0
314,"Secret of Roan Inish, The",1994,Children|Drama|Fantasy|Mystery,Children Drama Fantasy Mystery,,6.734,96.0,6.606785117637863,111112,14334.0
315,"Specialist, The",1994,Action|Drama|Thriller,Action Drama Thriller,,5.93,1435.0,5.9890720067602885,111255,2636.0
316,Stargate,1994,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,time travel,7.018,3784.0,6.998519318640542,111282,2164.0
317,"Santa Clause, The",1994,Comedy|Drama|Fantasy,Comedy Drama Fantasy,christmas,6.519,2293.0,6.519640667249951,111070,11395.0
318,"Shawshank Redemption, The",1994,Crime|Drama,Crime Drama,morgan freeman prison stephen king wrongful imprisonment,8.72,30360.0,8.708728008479287,111161,278.0
319,Shallow Grave,1994,Comedy|Drama|Thriller,Comedy Drama Thriller,,6.997,1134.0,6.940085696949946,111149,9905.0
320,Suture,1993,Film-Noir|Thriller,Film-Noir Thriller,,6.425,40.0,6.507881394732891,108260,87078.0
321,Strawberry and Chocolate (Fresa y chocolate),1993,Drama,Drama,,7.012,84.0,6.697347032209044,106966,12527.0
322,Swimming with Sharks,1995,Comedy|Drama,Comedy Drama,,6.6,333.0,6.577250275025264,114594,20306.0
324,"Sum of Us, The",1994,Comedy|Drama,Comedy Drama,,6.781,73.0,6.608981020705998,111309,36614.0
325,National Lampoon's Senior Trip,1995,Comedy,Comedy,,5.471,102.0,6.112334497152045,113936,27993.0
326,To Live (Huozhe),1994,Drama,Drama,in netflix queue,8.066,377.0,7.614109802925804,110081,31439.0
327,Tank Girl,1995,Action|Comedy|Sci-Fi,Action Comedy Sci-Fi,,5.497,571.0,5.719559937860412,114614,9067.0
328,Tales from the Crypt Presents: Demon Knight,1995,Horror|Thriller,Horror Thriller,,6.883,550.0,6.804388450866167,114608,9059.0
329,Star Trek: Generations,1994,Adventure|Drama|Sci-Fi,Adventure Drama Sci-Fi,enterprise,6.519,1485.0,6.5199559286007185,111280,193.0
330,Tales from the Hood,1995,Action|Crime|Horror,Action Crime Horror,,6.285,188.0,6.3960366224996505,114609,25066.0
331,Tom & Viv,1994,Drama,Drama,,6.118,34.0,6.455835784096228,111454,46797.0
332,Village of the Damned,1995,Horror|Sci-Fi,Horror Sci-Fi,,6.102,910.0,6.164829086000356,114852,12122.0
333,Tommy Boy,1995,Comedy,Comedy,,6.801,1052.0,6.765677944385756,114694,11381.0
334,Vanya on 42nd Street,1994,Drama,Drama,,6.637,95.0,6.569712836358649,111590,32636.0
335,Underneath,1995,Mystery|Thriller,Mystery Thriller,,5.688,88.0,6.226925039846447,114788,36141.0
336,"Walking Dead, The",1995,Drama|War,Drama War,,5.9,30.0,6.428088955948554,114888,95963.0
337,What's Eating Gilbert Grape,1993,Drama,Drama,mental illness,7.662,4272.0,7.621837126837295,108550,1587.0
338,Virtuosity,1995,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,serial killer,5.5,604.0,5.712289927414428,114857,9271.0
339,While You Were Sleeping,1995,Comedy|Romance,Comedy Romance,coma,7.024,1998.0,6.987937185504585,114924,2064.0
340,"War, The",1994,Adventure|Drama|War,Adventure Drama War,,6.643,223.0,6.595899038848367,111667,19855.0
341,Double Happiness,1994,Drama,Drama,,6.475,20.0,6.522896241595365,109655,60855.0
342,Muriel's Wedding,1994,Comedy,Comedy,australia weddings,6.8,488.0,6.734035092654851,110598,236.0
343,"Baby-Sitters Club, The",1995,Children,Children,,5.4,99.0,6.092393104540545,112435,48287.0
344,Ace Ventura: Pet Detective,1994,Comedy,Comedy,,6.58,6373.0,6.57877375723773,109040,3049.0
345,"Adventures of Priscilla, Queen of the Desert, The",1994,Comedy|Drama,Comedy Drama,cross dressing men in drag remade,7.264,915.0,7.156355069741026,109045,2759.0
346,Backbeat,1993,Drama|Musical,Drama Musical,,6.1,109.0,6.353205393843532,106339,12635.0
347,Bitter Moon,1992,Drama|Film-Noir|Romance,Drama Film-Noir Romance,,7.103,850.0,7.013508078214875,104779,10497.0
348,Bullets Over Broadway,1994,Comedy,Comedy,,7.087,669.0,6.980939025136053,109348,11382.0
349,Clear and Present Danger,1994,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,tom clancy,6.638,1668.0,6.628622813568428,109444,9331.0
350,"Client, The",1994,Drama|Mystery|Thriller,Drama Mystery Thriller,john grisham,6.686,1375.0,6.669910336006775,109446,10731.0
351,"Corrina, Corrina",1994,Comedy|Drama|Romance,Comedy Drama Romance,interracial romance,6.685,453.0,6.644848581577671,109484,10464.0
352,Crooklyn,1994,Comedy|Drama,Comedy Drama,,6.8,158.0,6.6649289992456495,109504,34152.0
353,"Crow, The",1994,Action|Crime|Fantasy|Thriller,Action Crime Fantasy Thriller,,7.519,4511.0,7.485703006590056,109506,9495.0
354,Cobb,1994,Drama,Drama,,5.785,100.0,6.239504415417819,109450,29973.0
355,"Flintstones, The",1994,Children|Comedy|Fantasy,Children Comedy Fantasy,,5.371,2616.0,5.436562796524479,109813,888.0
356,Forrest Gump,1994,Comedy|Drama|Romance|War,Comedy Drama Romance War,bittersweet bubba gump shrimp emotional heartwarming lieutenant dan shrimp stupid is as stupid does touching vietnam,8.465,29708.0,8.454822455542017,109830,13.0
357,Four Weddings and a Funeral,1994,Comedy|Romance,Comedy Romance,wedding,6.774,2988.0,6.761769359224921,109831,712.0
358,Higher Learning,1995,Drama,Drama,,6.317,240.0,6.400837870937984,113305,16295.0
359,I Like It Like That,1994,Comedy|Drama|Romance,Comedy Drama Romance,,6.3,21.0,6.501981094170672,110091,48992.0
360,I Love Trouble,1994,Action|Comedy,Action Comedy,,5.493,227.0,5.91657196552703,110093,10879.0
361,It Could Happen to You,1994,Comedy|Drama|Romance,Comedy Drama Romance,gambling,6.72,926.0,6.692310835422327,110167,10660.0
362,"Jungle Book, The",1994,Adventure|Children|Romance,Adventure Children Romance,,5.973,499.0,6.106066516406066,110213,10714.0
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",1993,Documentary,Documentary,holocaust in netflix queue,7.152,33.0,6.637203340854629,107472,41647.0
364,"Lion King, The",1994,Adventure|Animation|Children|Drama|Musical|IMAX,Adventure Animation Children Drama Musical IMAX,disney disney animated feature oscar (best music - original score) soundtrack,8.254,19652.0,8.24032816572075,110357,8587.0
365,Little Buddha,1993,Drama,Drama,,6.27,446.0,6.337433888494825,107426,1689.0
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",1994,Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,,6.459,1580.0,6.465326790306494,111686,11596.0
367,"Mask, The",1994,Action|Comedy|Crime|Fantasy,Action Comedy Crime Fantasy,,6.986,11228.0,6.979697903799945,110475,854.0
368,Maverick,1994,Adventure|Comedy|Western,Adventure Comedy Western,,6.901,1764.0,6.870596894722738,110478,9359.0
369,Mrs. Parker and the Vicious Circle,1994,Drama,Drama,,5.851,57.0,6.348409508235418,110588,23333.0
370,Naked Gun 33 1/3: The Final Insult,1994,Action|Comedy,Action Comedy,,6.506,2509.0,6.507354326617547,110622,36593.0
371,"Paper, The",1994,Comedy|Drama,Comedy Drama,journalism,,0.0,6.52899767364573,110771,12280.0
372,Reality Bites,1994,Comedy|Drama|Romance,Comedy Drama Romance,,,0.0,6.52899767364573,110950,2788.0
373,Red Rock West,1992,Thriller,Thriller,,,0.0,6.52899767364573,105226,10427.0
374,Richie Rich,1994,Children|Comedy,Children Comedy,,,0.0,6.52899767364573,110989,11011.0
376,"River Wild, The",1994,Action|Thriller,Action Thriller,,6.452,952.0,6.4629004822023255,110997,8987.0
377,Speed,1994,Action|Romance|Thriller,Action Romance Thriller,bus,7.152,6817.0,7.137974854425348,111257,1637.0
378,Speechless,1994,Comedy|Romance,Comedy Romance,,5.9,106.0,6.2754853032790106,111256,15128.0
379,Timecop,1994,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,,6.012,1313.0,6.067216758341754,111438,8831.0
380,True Lies,1994,Action|Adventure|Comedy|Romance|Thriller,Action Adventure Comedy Romance Thriller,spies,7.094,4557.0,7.075182569953835,111503,36955.0
381,When a Man Loves a Woman,1994,Drama|Romance,Drama Romance,alcoholism,6.604,381.0,6.582112704019293,111693,10449.0
382,Wolf,1994,Drama|Horror|Romance|Thriller,Drama Horror Romance Thriller,,6.142,1006.0,6.194243022151659,111742,10395.0
383,Wyatt Earp,1994,Western,Western,,6.778,931.0,6.742068598127187,111756,12160.0
384,Bad Company,1995,Action|Crime|Drama,Action Crime Drama,,4.942,69.0,6.044471835231768,112443,40480.0
385,"Man of No Importance, A",1994,Drama,Drama,,6.2,20.0,6.491822795267682,110455,52038.0
386,S.F.W.,1994,Drama,Drama,,5.96,112.0,6.292091579042303,111048,29444.0
387,"Low Down Dirty Shame, A",1994,Action|Comedy,Action Comedy,,5.65,123.0,6.142866552722785,110399,26352.0
388,Boys Life,1995,Drama,Drama,,5.0,14.0,6.403816577557776,112570,39953.0
389,"Colonel Chabert, Le",1994,Drama|Romance|War,Drama Romance War,,6.64,75.0,6.564882046389567,109454,41580.0
390,Faster Pussycat! Kill! Kill!,1965,Action|Crime|Drama,Action Crime Drama,,6.329,362.0,6.389500259657764,59170,315.0
391,Jason's Lyric,1994,Crime|Drama,Crime Drama,,6.737,57.0,6.5844001624410256,110186,22067.0
393,Street Fighter,1994,Action|Adventure|Fantasy,Action Adventure Fantasy,,4.668,1624.0,4.832052012780674,111301,11667.0
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),1994,Action|Fantasy,Action Fantasy,,4.759,548.0,5.153169694698411,110027,8011.0
406,Federal Hill,1994,Drama,Drama,,4.818,11.0,6.416968064061783,109785,171857.0
407,In the Mouth of Madness,1995,Horror|Thriller,Horror Thriller,,7.213,1891.0,7.160564274786318,113409,2654.0
408,8 Seconds,1994,Drama,Drama,,7.15,110.0,6.78484132869805,109021,18069.0
409,Above the Rim,1994,Crime|Drama,Crime Drama,,7.08,231.0,6.857042873098917,109035,19092.0
410,Addams Family Values,1993,Children|Comedy|Fantasy,Children Comedy Fantasy,black comedy christina ricci christopher lloyd dark comedy family gothic,6.971,3295.0,6.950897344948546,106220,2758.0
412,"Age of Innocence, The",1993,Drama,Drama,edith wharton,7.0,1213.0,6.946023820994438,106226,10436.0
413,Airheads,1994,Comedy,Comedy,comedy,6.185,818.0,6.240392445910133,109068,13595.0
414,"Air Up There, The",1994,Comedy,Comedy,,6.208,166.0,6.364026733010464,109067,46094.0
415,Another Stakeout,1993,Comedy|Thriller,Comedy Thriller,,5.464,249.0,5.875834075769408,106292,9409.0
416,Bad Girls,1994,Western,Western,,5.368,266.0,5.79891403017111,109198,11853.0
417,Barcelona,1994,Comedy|Romance,Comedy Romance,,6.239,88.0,6.424835243928079,109219,16771.0
418,Being Human,1993,Drama,Drama,,5.2,62.0,6.152751756905843,106379,46924.0
419,"Beverly Hillbillies, The",1993,Comedy,Comedy,,6.308,586.0,6.354698027943983,106400,11041.0
420,Beverly Hills Cop III,1994,Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,,5.9,2119.0,5.943388679596828,109254,306.0
421,Black Beauty,1994,Adventure|Children|Drama,Adventure Children Drama,horses,6.723,350.0,6.662924328919881,109279,14522.0
422,Blink,1994,Thriller,Thriller,,6.136,198.0,6.30980460496445,109297,26203.0
423,Blown Away,1994,Action|Thriller,Action Thriller,,6.2,614.0,6.266994338213204,109303,178.0
424,Blue Chips,1994,Drama,Drama,,6.138,207.0,6.306644600995549,109305,19819.0
425,Blue Sky,1994,Drama|Romance,Drama Romance,mental illness oscar (best actress),6.085,153.0,6.30986333794316,109306,57834.0
426,Body Snatchers,1993,Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,,6.163,465.0,6.255382049457202,106452,4722.0
427,Boxing Helena,1993,Drama|Mystery|Romance|Thriller,Drama Mystery Romance Thriller,,5.026,246.0,5.611535073852059,106471,18215.0
428,"Bronx Tale, A",1993,Drama,Drama,,7.9,2854.0,7.828512997264157,106489,1607.0
429,Cabin Boy,1994,Comedy,Comedy,,5.216,111.0,5.985181472993953,109361,26391.0
430,Calendar Girl,1993,Comedy|Drama,Comedy Drama,,5.2,67.0,6.131484976617766,106505,117553.0
431,Carlito's Way,1993,Crime|Drama,Crime Drama,al pacino gangster mafia,7.83,3458.0,7.7734972710269385,106519,6075.0
432,City Slickers II: The Legend of Curly's Gold,1994,Adventure|Comedy|Western,Adventure Comedy Western,,5.304,345.0,5.687116802315497,109439,11310.0
433,Clean Slate,1994,Comedy,Comedy,,5.791,74.0,6.292582834469175,109443,18658.0
434,Cliffhanger,1993,Action|Adventure|Thriller,Action Adventure Thriller,,6.515,2620.0,6.515791370098084,106582,9350.0
435,Coneheads,1993,Comedy|Sci-Fi,Comedy Sci-Fi,,5.493,1031.0,5.629912150473384,106598,9612.0
436,Color of Night,1994,Drama|Thriller,Drama Thriller,,5.759,625.0,5.913590325783094,109456,2124.0
437,Cops and Robbersons,1994,Comedy,Comedy,,5.173,133.0,5.907109085387516,109480,26261.0
438,"Cowboy Way, The",1994,Action|Comedy|Drama,Action Comedy Drama,,5.69,168.0,6.095300414653476,109493,19176.0
440,Dave,1993,Comedy|Romance,Comedy Romance,president,,0.0,6.52899767364573,106673,11566.0
441,Dazed and Confused,1993,Comedy,Comedy,,7.314,2259.0,7.26298784551423,106677,9571.0
442,Demolition Man,1993,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,,6.75,4088.0,6.741826297941668,106697,9739.0
